"","system.index","HH","OBJECTID","ORIG_FID","Shape_Leng","flowid","newID","pid",".geo","HHbinary","cumHH"
"1459161","36_0000d3dbec9a958ac631",-11.9073066711426,27502,139,33111.0122073,139,36,39,"{""type"":""Point"",""coordinates"":[-19.37910374475089,79.64364821920711]}",1,75
"1459197","36_0000e02ba6935e28ed0f",-18.1505031585693,27901,141,33159.4466734,141,36,40,"{""type"":""Point"",""coordinates"":[-19.373667062616562,79.64247075216817]}",1,57
"1456309","36_0000842e4a61b45f1f2d",-15.7871427536011,38648,195,37442.533712,195,36,41,"{""type"":""Point"",""coordinates"":[-19.20167930510448,79.66008576953209]}",1,69
"1458476","36_0000e1d9d2c0ea1a982a",-9.91463184356689,25316,128,32926.3263263,128,36,42,"{""type"":""Point"",""coordinates"":[-19.432325862773464,79.6387241971121]}",1,64
"1456299","36_00006765c9327eecdee2",-14.7864551544189,39645,200,37923.3479584,200,36,43,"{""type"":""Point"",""coordinates"":[-19.18978125794049,79.65840923735347]}",1,82
"1456456","36_0000117f83164cc23b8f",-15.9203605651855,38850,196,37538.6132004,196,36,44,"{""type"":""Point"",""coordinates"":[-19.204715962008923,79.6555171597707]}",1,58
"1456464","36_000040333f64d8df1d70",-14.5125741958618,39647,200,37923.3479584,200,36,45,"{""type"":""Point"",""coordinates"":[-19.194169272625864,79.65508794015905]}",1,66
"1456451","36_0000218b6e09852ded4c",-15.3506183624268,39648,200,37923.3479584,200,36,46,"{""type"":""Point"",""coordinates"":[-19.196163514788044,79.6533922197262]}",1,48
"1456534","36_0000f5cd0501c0e14b4f",-17.4254550933838,36067,182,36197.4743271,182,36,47,"{""type"":""Point"",""coordinates"":[-19.25602358075322,79.64642183242185]}",1,68
"1458551","36_00004efe82d94d8901e3",-18.4273910522461,24725,125,32867.9897379,125,36,48,"{""type"":""Point"",""coordinates"":[-19.459133361142886,79.63009775713985]}",1,45
"1457024","36_000028fa10a050239956",-17.0388469696045,35472,179,35911.2485162,179,36,49,"{""type"":""Point"",""coordinates"":[-19.270047546165703,79.64239212528896]}",1,47
"1457772","36_0000a518f40dd70be185",-15.9568109512329,28508,144,33325.9209052,144,36,50,"{""type"":""Point"",""coordinates"":[-19.38727412402034,79.62931382235973]}",1,62
"1458306","36_000075cebe205cf3bddf",-17.5675182342529,23534,119,32686.9459599,119,36,51,"{""type"":""Point"",""coordinates"":[-19.490647121438954,79.62511955437209]}",1,47
"1458322","36_0000884d8b390fc690a8",-15.1376514434814,24331,123,32827.1211429,123,36,52,"{""type"":""Point"",""coordinates"":[-19.477030580390114,79.62432638477492]}",1,53
"1458364","36_0000861a4c5b810dc762",-18.2075328826904,25924,131,32976.6457474,131,36,53,"{""type"":""Point"",""coordinates"":[-19.445948635616098,79.62331909565698]}",1,63
"1457831","36_0000daf92cbb25fc47bc",-16.7408123016357,29109,147,33492.9805005,147,36,54,"{""type"":""Point"",""coordinates"":[-19.38652955506639,79.62459817542116]}",1,61
"1458405","36_0000726d8d123ffa2eab",-17.7712707519531,28513,144,33325.9209052,144,36,55,"{""type"":""Point"",""coordinates"":[-19.399054488298148,79.62213012751232]}",1,64
"1458040","36_0000c1a3e3ee43beaa43",-18.0973701477051,28116,142,33214.8724996,142,36,56,"{""type"":""Point"",""coordinates"":[-19.408239475810525,79.61997031157541]}",1,36
"1457871","36_00001b90dafca22b3772",-17.5006904602051,30306,153,33828.8210624,153,36,57,"{""type"":""Point"",""coordinates"":[-19.37302695277588,79.62236493808842]}",1,43
"1458075","36_0000885bab5d6e373df1",-10.7208652496338,26725,135,33043.7961242,135,36,58,"{""type"":""Point"",""coordinates"":[-19.441131787828244,79.61638539918243]}",1,37
"1444568","36_0000f1810548bbe7a287",-13.1254320144653,22547,114,32472.9582823,114,36,59,"{""type"":""Point"",""coordinates"":[-19.52950306061658,79.61289334762283]}",1,30
"1444706","36_00002d4354de52f7f120",-17.4177169799805,20956,106,32131.8222104,106,36,60,"{""type"":""Point"",""coordinates"":[-19.563023714191896,79.60991860110178]}",1,10
"1444704","36_00001b652fa22388415d",-18.1931648254395,21156,107,32174.3791413,107,36,61,"{""type"":""Point"",""coordinates"":[-19.56157148005644,79.60877266550433]}",1,11
"1444694","36_000064cc881509a81bd4",-17.5630111694336,21754,110,32302.196552,110,36,62,"{""type"":""Point"",""coordinates"":[-19.55234104124131,79.60793864846511]}",1,28
"1444714","36_00001e98de4ad7e6f6eb",-13.6913557052612,21755,110,32302.196552,110,36,63,"{""type"":""Point"",""coordinates"":[-19.55461385048763,79.60655205906731]}",1,18
"1444683","36_0000a67fcd32362e4647",-18.1592617034912,22154,112,32387.5293762,112,36,64,"{""type"":""Point"",""coordinates"":[-19.549274530281394,79.60556198301995]}",1,12
"1444604","36_0000c82e51a8afd9edf7",-17.8482208251953,24344,123,32827.1211429,123,36,65,"{""type"":""Point"",""coordinates"":[-19.508156502357316,79.60597483827866]}",1,23
"1444618","36_000071f2dbed3db405db",-17.8000659942627,25738,130,32959.8684668,130,36,66,"{""type"":""Point"",""coordinates"":[-19.48101559558478,79.60481559242085]}",1,24
"1454426","36_0000db1a834cf9f50455",-15.1100759506226,26137,132,32993.4271596,132,36,67,"{""type"":""Point"",""coordinates"":[-19.4750256373558,79.60348537582746]}",1,22
"1454477","36_00005b2a960cc41771a6",-16.5828800201416,28327,143,33270.3640196,143,36,68,"{""type"":""Point"",""coordinates"":[-19.432982121374003,79.60313830576965]}",1,17
"1454942","36_0000d5747179032459a5",-18.3854503631592,32109,162,34336.758845,162,36,69,"{""type"":""Point"",""coordinates"":[-19.36912126191685,79.60761172306786]}",1,22
"1454938","36_0000862afdfd268b980c",-17.4490699768066,31911,161,34280.0794855,161,36,70,"{""type"":""Point"",""coordinates"":[-19.375051135249,79.60580352635982]}",1,19
"1454874","36_00002e082005e199389b",-18.153881072998,30519,154,33885.0139462,154,36,71,"{""type"":""Point"",""coordinates"":[-19.40158391903835,79.60219889464207]}",1,38
"1454498","36_00001a2a2b0da16bb1d8",-16.5852947235107,30122,152,33772.6903601,152,36,72,"{""type"":""Point"",""coordinates"":[-19.410914881496797,79.60012372541944]}",1,22
"1454507","36_0000496fbe905a0a006b",-15.0040922164917,30123,152,33772.6903601,152,36,73,"{""type"":""Point"",""coordinates"":[-19.4132734787507,79.598638461103]}",1,8
"1454562","36_0000044af076d745bd6e",-17.4476070404053,28532,144,33325.9209052,144,36,74,"{""type"":""Point"",""coordinates"":[-19.443578900957466,79.59483366759302]}",1,20
"1454208","36_0000507eb3abb58a749e",-15.9399394989014,26543,134,33027.0023544,134,36,75,"{""type"":""Point"",""coordinates"":[-19.48552150256866,79.59218095779914]}",1,2
"1447024","36_00007c50d89c13601015",-18.4452342987061,8634,44,28184.5487386,44,36,76,"{""type"":""Point"",""coordinates"":[-19.8376970355608,79.5908211723431]}",1,6
"1454212","36_00005046e96583d01fb0",-18.0695858001709,26545,134,33027.0023544,134,36,77,"{""type"":""Point"",""coordinates"":[-19.490459996214415,79.58933634816964]}",1,6
"1454302","36_000022f707722c092e73",-12.9480018615723,27541,139,33111.0122073,139,36,78,"{""type"":""Point"",""coordinates"":[-19.47177405558262,79.58806266649744]}",1,37
"1439890","36_00003b1b073ced0f04ff",-18.3253746032715,478,3,26963.8591011,3,36,79,"{""type"":""Point"",""coordinates"":[-20.012644563929342,79.5912142602059]}",1,1
"1454589","36_000044fefa9af7e49764",-15.5588998794556,29931,151,33716.6221498,151,36,80,"{""type"":""Point"",""coordinates"":[-19.432718748017404,79.58814643382517]}",1,11
"1439998","36_0000d58b97bf6c45e756",-18.47975730896,4460,23,27402.7595987,23,36,81,"{""type"":""Point"",""coordinates"":[-19.933234340565324,79.58743807855599]}",1,5
"1439617","36_000049598c91a2db1d76",-18.2299518585205,4859,25,27446.7457642,25,36,82,"{""type"":""Point"",""coordinates"":[-19.927196939176074,79.5861164866851]}",1,1
"1439814","36_0000fd0773982ca4ca39",-17.4297218322754,2870,15,27226.9880011,15,36,83,"{""type"":""Point"",""coordinates"":[-19.97127223614794,79.58573350934691]}",1,3
"1440221","36_0000c5894703b9d0275a",-20.3439865112305,85,1,26920.0670476,1,36,84,"{""type"":""Point"",""coordinates"":[-20.032001635332517,79.58567234540126]}",-1,-1
"1440225","36_000078c02be0a2151cdd",-19.0173816680908,86,1,26920.0670476,1,36,85,"{""type"":""Point"",""coordinates"":[-20.03439645779771,79.584508780331]}",-1,-1
"1439655","36_0000ba842f8b75b8cf9a",-18.3385620117188,4067,21,27358.7906562,21,36,86,"{""type"":""Point"",""coordinates"":[-19.95268995906735,79.58180123451307]}",1,7
"1439775","36_0000840a1a6d8f4c0287",-16.5404720306396,1680,9,27095.3433779,9,36,87,"{""type"":""Point"",""coordinates"":[-20.005186987310957,79.58157159705644]}",1,3
"1440237","36_0000313a3a30d69c5b58",-18.3675193786621,89,1,26920.0670476,1,36,88,"{""type"":""Point"",""coordinates"":[-20.040967824070187,79.58110637638624]}",1,1
"1439753","36_0000c990b3f0a0fc43db",-17.7395858764648,2677,14,27205.0361941,14,36,89,"{""type"":""Point"",""coordinates"":[-19.988809349153385,79.57888124989672]}",1,2
"1440255","36_00005aa4ea1706ab927e",-18.4293212890625,489,3,26963.8591011,3,36,90,"{""type"":""Point"",""coordinates"":[-20.037082221306544,79.57863865124804]}",1,3
"1439746","36_0000d556b6b197e6714f",-16.3186836242676,2679,14,27205.0361941,14,36,91,"{""type"":""Point"",""coordinates"":[-19.99314213538073,79.5765854721055]}",1,0
"1439531","36_000063265e2b9741d142",-17.5185508728027,5864,30,27556.7859874,30,36,92,"{""type"":""Point"",""coordinates"":[-19.92827133885352,79.57400108927376]}",1,2
"1440240","36_00007ecb96c2f9d6bf01",-16.7392673492432,94,1,26920.0670476,1,36,93,"{""type"":""Point"",""coordinates"":[-20.052085615618836,79.5753918296702]}",1,1
"1440238","36_0000225daefab06abea5",-21.7652835845947,95,1,26920.0670476,1,36,94,"{""type"":""Point"",""coordinates"":[-20.05424457625479,79.57424350956833]}",-1,-1
"1440309","36_00005f4ffe1c0b16575b",-18.074405670166,1688,9,27095.3433779,9,36,95,"{""type"":""Point"",""coordinates"":[-20.02304363380506,79.57239866634377]}",1,3
"1440329","36_0000c91f62fa2c5a4fb0",-16.5814170837402,694,4,26985.7619126,4,36,96,"{""type"":""Point"",""coordinates"":[-20.045983735116582,79.5716847066594]}",1,2
"1439083","36_0000ea2b78986424bfa3",-18.3098583221436,3481,18,27292.8697177,18,36,97,"{""type"":""Point"",""coordinates"":[-19.989560984311808,79.56926857018645]}",1,6
"1440348","36_000069abfbfc5b220394",-21.1534271240234,99,1,26920.0670476,1,36,98,"{""type"":""Point"",""coordinates"":[-20.063191260606224,79.56967686165535]}",-1,-1
"1440352","36_000023c82c3ef4a0406f",-17.6303977966309,100,1,26920.0670476,1,36,99,"{""type"":""Point"",""coordinates"":[-20.06534782302026,79.5685284595754]}",1,1
"1440351","36_0000cce241a8fc4bbe7b",-18.5507411956787,101,1,26920.0670476,1,36,100,"{""type"":""Point"",""coordinates"":[-20.067503912067128,79.56738004154292]}",-1,-1
"1438950","36_0000af07eeb9ebbdd0bc",-18.3905410766602,699,4,26985.7619126,4,36,101,"{""type"":""Point"",""coordinates"":[-20.057088778354363,79.56596993637969]}",1,2
"1439015","36_0000bc4f2145fb842882",-17.9779472351074,2889,15,27226.9880011,15,36,102,"{""type"":""Point"",""coordinates"":[-20.01317652473698,79.56377749841118]}",1,1
"1438932","36_0000c570532a72b31966",-18.4468688964844,303,2,26941.9608091,2,36,103,"{""type"":""Point"",""coordinates"":[-20.06991318028128,79.56387057834453]}",1,0
"1438918","36_00008df0717d10c4fa05",-17.3208713531494,304,2,26941.9608091,2,36,104,"{""type"":""Point"",""coordinates"":[-20.07206780915347,79.56272212434912]}",1,0
"1438920","36_0000f6bbbff3d65744c0",-21.6253700256348,106,1,26920.0670476,1,36,105,"{""type"":""Point"",""coordinates"":[-20.07859264143818,79.56166448916396]}",-1,-1
"1438923","36_0000068be2604ed93e27",-19.5115604400635,107,1,26920.0670476,1,36,106,"{""type"":""Point"",""coordinates"":[-20.0808302852674,79.56055817578716]}",-1,-1
"1438908","36_000047e663f76b547bed",-17.1384124755859,506,3,26963.8591011,3,36,107,"{""type"":""Point"",""coordinates"":[-20.07447447623666,79.55921261206342]}",1,1
"1438909","36_0000c6640b0d7936f34d",-18.2993850708008,706,4,26985.7619126,4,36,108,"{""type"":""Point"",""coordinates"":[-20.072489376707743,79.55795783804972]}",1,0
"1433287","36_000059ee014e75f35175",-21.2842864990234,110,1,26920.0670476,1,36,109,"{""type"":""Point"",""coordinates"":[-20.087287118909845,79.55711253131157]}",-1,-1
"1433288","36_00003e952d9df7baa9e3",-20.1771907806396,111,1,26920.0670476,1,36,110,"{""type"":""Point"",""coordinates"":[-20.089522872115648,79.5560061515724]}",-1,-1
"1433292","36_0000981ce3bb4c541bf0",-18.5068244934082,112,1,26920.0670476,1,36,111,"{""type"":""Point"",""coordinates"":[-20.091673733744322,79.55485755515937]}",-1,-1
"1438743","36_0000231de9b72bbc4499",-17.9262771606445,3695,19,27314.8390199,19,36,112,"{""type"":""Point"",""coordinates"":[-20.018515250277623,79.55175326101288]}",1,1
"1433307","36_0000eff8c119c1dbab69",-15.6376428604126,313,2,26941.9608091,2,36,113,"{""type"":""Point"",""coordinates"":[-20.09206848618271,79.55243884932486]}",1,0
"1433305","36_0000d40bd6fea2a8363a",-18.2636985778809,314,2,26941.9608091,2,36,114,"{""type"":""Point"",""coordinates"":[-20.094218336680985,79.55129023191802]}",1,0
"1433327","36_0000e19f82e81602b349",-16.014289855957,514,3,26963.8591011,3,36,115,"{""type"":""Point"",""coordinates"":[-20.09223237405957,79.55003557445747]}",1,1
"1433301","36_00007c8d88237a2c5e6c",-16.5042018890381,117,1,26920.0670476,1,36,116,"{""type"":""Point"",""coordinates"":[-20.10273603551645,79.5491410876627]}",1,1
"1433297","36_000048d8e88baea27045",-17.9367027282715,118,1,26920.0670476,1,36,117,"{""type"":""Point"",""coordinates"":[-20.10488404089382,79.54799239381158]}",1,1
"1433295","36_00001f219924085074b4",-19.6907691955566,119,1,26920.0670476,1,36,118,"{""type"":""Point"",""coordinates"":[-20.107262165942306,79.54682823665223]}",-1,-1
"1433375","36_000087eaf463c6178aad",-21.3900623321533,120,1,26920.0670476,1,36,119,"{""type"":""Point"",""coordinates"":[-20.109493618524457,79.54572170470209]}",-1,-1
"1433376","36_00001361f99b73e9cc50",-17.1034469604492,121,1,26920.0670476,1,36,120,"{""type"":""Point"",""coordinates"":[-20.11164018328936,79.54457296113044]}",1,1
"1433382","36_0000b5bc1ea44beea97a",-17.8137397766113,719,4,26985.7619126,4,36,121,"{""type"":""Point"",""coordinates"":[-20.10107304072467,79.54307989924037]}",1,2
"1433389","36_0000282de0c9be778856",-22.6861019134521,123,1,26920.0670476,1,36,122,"{""type"":""Point"",""coordinates"":[-20.115931902288033,79.5422754264337]}",-1,-1
"1433387","36_000032fd94337250d5b8",-19.9067668914795,124,1,26920.0670476,1,36,123,"{""type"":""Point"",""coordinates"":[-20.118161471878988,79.54116882837279]}",-1,-1
"1433390","36_00006e073caf4bf960bd",-19.9394016265869,125,1,26920.0670476,1,36,124,"{""type"":""Point"",""coordinates"":[-20.120306156010116,79.54002002088156]}",-1,-1
"1433467","36_0000a8ab8900341309f6",-20.8714466094971,126,1,26920.0670476,1,36,125,"{""type"":""Point"",""coordinates"":[-20.122680762938213,79.53885573865443]}",-1,-1
"1433465","36_000066717836b26701db",-17.9353981018066,127,1,26920.0670476,1,36,126,"{""type"":""Point"",""coordinates"":[-20.124824479566456,79.53770689790599]}",1,1
"1433466","36_00009dfbbf4be543c2b5",-18.3412780761719,128,1,26920.0670476,1,36,127,"{""type"":""Point"",""coordinates"":[-20.12696772686239,79.53655804133327]}",1,1
"1433460","36_00003acb60e05ee25f38",-22.6381340026855,129,1,26920.0670476,1,36,128,"{""type"":""Point"",""coordinates"":[-20.129194918403257,79.5354513592265]}",-1,-1
"1433391","36_000031a89e12a6a04a9a",-17.4785976409912,130,1,26920.0670476,1,36,129,"{""type"":""Point"",""coordinates"":[-20.13133722685036,79.53430247048274]}",1,1
"1433393","36_0000cced477048117f3c",-21.3046436309814,131,1,26920.0670476,1,36,130,"{""type"":""Point"",""coordinates"":[-20.13347906640735,79.53315356592863]}",-1,-1
"1433416","36_00006ac3dcecf494ca9b",-18.5526447296143,132,1,26920.0670476,1,36,131,"{""type"":""Point"",""coordinates"":[-20.13562043722216,79.53200464556893]}",-1,-1
"1433394","36_00003edd6ee7b24a249b",-20.0271186828613,133,1,26920.0670476,1,36,132,"{""type"":""Point"",""coordinates"":[-20.138075945842072,79.53088242717958]}",-1,-1
"1433395","36_000026d975e0405a74ee",-18.5228137969971,134,1,26920.0670476,1,36,133,"{""type"":""Point"",""coordinates"":[-20.140216350641854,79.52973347309505]}",-1,-1
"1433786","36_00008240996f3f6bfc09",-16.4452419281006,1329,7,27051.4973538,7,36,134,"{""type"":""Point"",""coordinates"":[-20.117026247639473,79.52779785272402]}",1,1
"1433911","36_000087231b9b14d4a3a9",-24.3606491088867,136,1,26920.0670476,1,36,135,"{""type"":""Point"",""coordinates"":[-20.14449575550576,79.52743551755671]}",-1,-1
"1433910","36_000009d2cdd21108d53a",-19.5662536621094,137,1,26920.0670476,1,36,136,"{""type"":""Point"",""coordinates"":[-20.146634755865225,79.52628651611224]}",-1,-1
"1433799","36_000057b1a1b00adf880b",-16.6345348358154,934,5,27007.6692325,5,36,137,"{""type"":""Point"",""coordinates"":[-20.132100996402038,79.5246314545903]}",1,1
"1433803","36_000095223b09c17ecad2",-18.168664932251,1532,8,27073.4181334,8,36,138,"{""type"":""Point"",""coordinates"":[-20.121696764222094,79.52308140697828]}",1,2
"1433804","36_000056b446291a412c80",-17.4615306854248,1533,8,27073.4181334,8,36,139,"{""type"":""Point"",""coordinates"":[-20.123837370821207,79.52193255735361]}",1,2
"1433889","36_000057dbc4a6597ca9b3",-19.2989940643311,141,1,26920.0670476,1,36,140,"{""type"":""Point"",""coordinates"":[-20.155500456585017,79.52171705305331]}",-1,-1
"1433886","36_00007c69004f8ca86df9",-20.3940238952637,142,1,26920.0670476,1,36,141,"{""type"":""Point"",""coordinates"":[-20.15772149895458,79.52061015376556]}",-1,-1
"1433884","36_0000a504ac74fdeb998c",-18.1535358428955,342,2,26941.9608091,2,36,142,"{""type"":""Point"",""coordinates"":[-20.15564936353477,79.51931368282875]}",1,2
"1433882","36_00004e8b16f697fd7082",-17.9436855316162,542,3,26963.8591011,3,36,143,"{""type"":""Point"",""coordinates"":[-20.153577739161282,79.5180171966945]}",1,1
"1433879","36_0000b8c7e87d169cda7c",-19.060094833374,145,1,26920.0670476,1,36,144,"{""type"":""Point"",""coordinates"":[-20.164128595819193,79.51716281042775]}",-1,-1
"1433877","36_0000942cd7cedba8eeda",-20.8743457794189,146,1,26920.0670476,1,36,145,"{""type"":""Point"",""coordinates"":[-20.166493188391392,79.5159981730299]}",-1,-1
"1433875","36_00009fc6fd044625174a",-18.3785152435303,147,1,26920.0670476,1,36,146,"{""type"":""Point"",""coordinates"":[-20.16871186594204,79.51489119013473]}",1,1
"1433874","36_00009bb4481611359dcc",-20.9715385437012,148,1,26920.0670476,1,36,147,"{""type"":""Point"",""coordinates"":[-20.170845669543308,79.51374201061553]}",-1,-1
"1433912","36_00004aced01017cad747",-19.6651668548584,149,1,26920.0670476,1,36,148,"{""type"":""Point"",""coordinates"":[-20.172979006919096,79.5125928153708]}",-1,-1
"1433977","36_0000b5dc99263fbad6e7",-17.8530654907227,150,1,26920.0670476,1,36,149,"{""type"":""Point"",""coordinates"":[-20.175111878216317,79.51144360440506]}",1,1
"1433986","36_000029155730fd8cd184",-17.9929790496826,748,4,26985.7619126,4,36,150,"{""type"":""Point"",""coordinates"":[-20.16471435246704,79.50989497207006]}",1,0
"1433972","36_0000c803bfd84b50a37b",-19.6418933868408,152,1,26920.0670476,1,36,151,"{""type"":""Point"",""coordinates"":[-20.179460627408048,79.50918731298808]}",-1,-1
"1433970","36_00009686e8819019086d",-20.8870391845703,153,1,26920.0670476,1,36,152,"{""type"":""Point"",""coordinates"":[-20.181821731077616,79.50802255149502]}",-1,-1
"1433969","36_00004d5db95b648519df",-20.6761054992676,154,1,26920.0670476,1,36,153,"{""type"":""Point"",""coordinates"":[-20.183952710637392,79.5068732755725]}",-1,-1
"1433930","36_0000e629fc01ba5907ff",-19.4793643951416,155,1,26920.0670476,1,36,154,"{""type"":""Point"",""coordinates"":[-20.18608322485632,79.50572398395246]}",-1,-1
"1433928","36_000034dcd3b9de10e85d",-18.9739933013916,156,1,26920.0670476,1,36,155,"{""type"":""Point"",""coordinates"":[-20.188297676887164,79.50461685207387]}",-1,-1
"1433927","36_0000170e39a3f693ce8f",-19.4188537597656,157,1,26920.0670476,1,36,156,"{""type"":""Point"",""coordinates"":[-20.190427260180876,79.503467528538]}",-1,-1
"1433924","36_0000280d2b7884686d1c",-16.7776699066162,556,3,26963.8591011,3,36,157,"{""type"":""Point"",""coordinates"":[-20.184152681976546,79.50202426526369]}",1,1
"1433916","36_0000a0afa4466f572447",-18.1899852752686,358,2,26941.9608091,2,36,158,"{""type"":""Point"",""coordinates"":[-20.190713018483077,79.50100641976672]}",1,0
"1433913","36_000000293624debbb93a",-19.6484870910645,160,1,26920.0670476,1,36,159,"{""type"":""Point"",""coordinates"":[-20.197127056114585,79.50004612288856]}",-1,-1
"1434293","36_0000a93bf0535c7b1e37",-19.4378643035889,161,1,26920.0670476,1,36,160,"{""type"":""Point"",""coordinates"":[-20.19925475181088,79.49889673452968]}",-1,-1
"1434294","36_000047291a7864d2fccf",-18.0516357421875,361,2,26941.9608091,2,36,161,"{""type"":""Point"",""coordinates"":[-20.197181776404282,79.49760051518355]}",1,0
"1433271","36_000067398b8cdccb8d8a",-20.005054473877,163,1,26920.0670476,1,36,162,"{""type"":""Point"",""coordinates"":[-20.203508750407142,79.49659791082175]}",-1,-1
"1433265","36_00004104a2f05dc6827a",-17.7142276763916,164,1,26920.0670476,1,36,163,"{""type"":""Point"",""coordinates"":[-20.205635053599252,79.4954484754819]}",1,1
"1433272","36_00008731befd77ba0a2d",-19.5006999969482,165,1,26920.0670476,1,36,164,"{""type"":""Point"",""coordinates"":[-20.20784529184905,79.49434119500681]}",-1,-1
"1433273","36_0000efedf8fe8d48efd5",-18.3536911010742,166,1,26920.0670476,1,36,165,"{""type"":""Point"",""coordinates"":[-20.210199931869983,79.49317620389047]}",1,1
"1433249","36_0000d15420fb7b9eb0e8",-19.6248264312744,167,1,26920.0670476,1,36,166,"{""type"":""Point"",""coordinates"":[-20.212324815035387,79.49202671949766]}",-1,-1
"1433247","36_0000259410bcbac994e0",-17.14306640625,367,2,26941.9608091,2,36,167,"{""type"":""Point"",""coordinates"":[-20.210251583502995,79.49073057941531]}",1,0
"1433276","36_0000232c0d58f3567d28",-19.9910621643066,169,1,26920.0670476,1,36,168,"{""type"":""Point"",""coordinates"":[-20.216657588795766,79.4897698721004]}",-1,-1
"1433279","36_00005339a08850bf9100",-18.0142822265625,170,1,26920.0670476,1,36,169,"{""type"":""Point"",""coordinates"":[-20.218781081387103,79.48862034027658]}",1,1
"1433278","36_0000526315f3ce330883",-21.9159603118896,171,1,26920.0670476,1,36,170,"{""type"":""Point"",""coordinates"":[-20.220904110979475,79.48747079282955]}",-1,-1
"1433285","36_000004795a95928fc272",-15.6231346130371,371,2,26941.9608091,2,36,171,"{""type"":""Point"",""coordinates"":[-20.21905982022124,79.48615917419916]}",1,0
"1433193","36_0000511a4d5d671fe64f",-20.9001789093018,173,1,26920.0670476,1,36,172,"{""type"":""Point"",""coordinates"":[-20.22537785019636,79.48515611586075]}",-1,-1
"1433192","36_00001fb3f1b667ba3957",-20.3566780090332,174,1,26920.0670476,1,36,173,"{""type"":""Point"",""coordinates"":[-20.227583859063028,79.48404868553628]}",-1,-1
"1432839","36_00003cccda7017da5a85",-16.6845741271973,175,1,26920.0670476,1,36,174,"{""type"":""Point"",""coordinates"":[-20.229705009311605,79.48289907353214]}",1,1
"1432841","36_0000b9d1407b64e889fd",-21.5041828155518,176,1,26920.0670476,1,36,175,"{""type"":""Point"",""coordinates"":[-20.231825697292805,79.48174944592799]}",-1,-1
"1432845","36_0000a4cb2aeef4a72971",-13.3735418319702,376,2,26941.9608091,2,36,176,"{""type"":""Point"",""coordinates"":[-20.229752089731054,79.48045342419695]}",1,0
"1432847","36_00008dba4e510be3fc1f",-20.9322566986084,178,1,26920.0670476,1,36,177,"{""type"":""Point"",""coordinates"":[-20.23615008031006,79.47949230732272]}",-1,-1
"1432852","36_00000ca8019c27d48509",-18.3064842224121,179,1,26920.0670476,1,36,178,"{""type"":""Point"",""coordinates"":[-20.23826938163399,79.47834263241283]}",1,1
"1432848","36_0000a9f751a9b35804d0",-18.5327262878418,180,1,26920.0670476,1,36,179,"{""type"":""Point"",""coordinates"":[-20.240617094117916,79.47717739537593]}",-1,-1
"1432883","36_0000cd934353f80572aa",-17.2003116607666,181,1,26920.0670476,1,36,180,"{""type"":""Point"",""coordinates"":[-20.24273544416225,79.4760276877328]}",1,1
"1432881","36_00000e85381844570d0d",-21.668420791626,182,1,26920.0670476,1,36,181,"{""type"":""Point"",""coordinates"":[-20.24493772463585,79.47492012568493]}",-1,-1
"1432880","36_00002f816e98e809c514",-18.6903972625732,183,1,26920.0670476,1,36,182,"{""type"":""Point"",""coordinates"":[-20.247055151305982,79.47377038636913]}",-1,-1
"1432879","36_00005cc552dce3cd1e4c",-19.6888790130615,184,1,26920.0670476,1,36,183,"{""type"":""Point"",""coordinates"":[-20.249172116871758,79.47262063149016]}",-1,-1
"1432890","36_00006ed6e33a58271e0f",-25.4203815460205,185,1,26920.0670476,1,36,184,"{""type"":""Point"",""coordinates"":[-20.251288621477993,79.47147086105257]}",-1,-1
"1432887","36_000085fb700b92b7c6b7",-13.1616306304932,385,2,26941.9608091,2,36,185,"{""type"":""Point"",""coordinates"":[-20.249443351532005,79.47015940442425]}",1,0
"1432886","36_0000c4c5a361c900aae4",-16.8752784729004,386,2,26941.9608091,2,36,186,"{""type"":""Point"",""coordinates"":[-20.25155933346352,79.4690096296873]}",1,0
"1432835","36_00005b26c5609e1a5719",-23.3312473297119,188,1,26920.0670476,1,36,187,"{""type"":""Point"",""coordinates"":[-20.2579484085882,79.46804805496029]}",-1,-1
"1432836","36_0000d7a8cd7403508c2a",-17.5436744689941,189,1,26920.0670476,1,36,188,"{""type"":""Point"",""coordinates"":[-20.26006304205848,79.46689822022995]}",1,1
"1432838","36_0000d104a50a2214b6e2",-20.8777313232422,190,1,26920.0670476,1,36,189,"{""type"":""Point"",""coordinates"":[-20.262177215296713,79.46574836996406]}",-1,-1
"1432806","36_0000238b7676c88dc1f9",-19.238094329834,191,1,26920.0670476,1,36,190,"{""type"":""Point"",""coordinates"":[-20.26437531572305,79.46464066043296]}",-1,-1
"1432807","36_00001b53b9e0e60219f7",-18.8234329223633,192,1,26920.0670476,1,36,191,"{""type"":""Point"",""coordinates"":[-20.26648856817845,79.46349077857762]}",-1,-1
"1432810","36_00003554315987308d81",-20.9567241668701,193,1,26920.0670476,1,36,192,"{""type"":""Point"",""coordinates"":[-20.26882987055717,79.4623253136953]}",-1,-1
"1432805","36_00009bbc7ef4cfbbb79a",-23.2333087921143,194,1,26920.0670476,1,36,193,"{""type"":""Point"",""coordinates"":[-20.270942175587344,79.46117539923107]}",-1,-1
"1432804","36_00005afbe3204095b090",-22.0627536773682,195,1,26920.0670476,1,36,194,"{""type"":""Point"",""coordinates"":[-20.273054021111513,79.46002546925432]}",-1,-1
